unique,head2,head2ID,course_rating,new_sub_streams,new_sub_streamsID,degree_type,stream_rating,levelID,country_id,country
1243133725,Intelligent Adaptive Systems,11543,103,Sciences,337,Master,33,2,5,Germany
1243133722,Intelligent Adaptive Systems,11543,103,Sciences,337,Master,33,2,2,United Kingdom
1271128726,Intelligent Building Technology and Management,11544,78,Construction Engineering,287,Master,74,2,6,Hong Kong
1147310013,Intelligent Digital Technologies,11545,55,Technology,100,Bachelor,18,1,3,Australia
1555920252,Intelligent Games and Game Intelligence,11546,111,Games Development,202,Doctorate,97,5,2,United Kingdom
1195033023,Intelligent Information Engineering,11547,27,Information Studies,330,Master,81,2,3,Australia
675533923,Intelligent Information Systems,11548,42,Computer Science,339,Master,2,2,3,Australia
6755100211,Intelligent Information Systems,11548,140,Technology,100,Master,18,2,11,Singapore
675533021,Intelligent Information Systems,11548,9,Information Studies,330,Master,81,2,1,USA
675533022,Intelligent Information Systems,11548,9,Information Studies,330,Master,81,2,2,United Kingdom
1466517822,Intelligent Robotics,11549,4,Robotics,178,Master,94,2,2,United Kingdom
1316731018,Intelligent System Engineering,11550,252,Engineering,310,Bachelor,11,1,8,Malaysia
1316731012,Intelligent System Engineering,11550,252,Engineering,310,Bachelor,11,1,2,United Kingdom
1316731021,Intelligent System Engineering,11550,252,Engineering,310,Master,11,2,1,USA
9195332412,Intensive Care Nursing,11551,39,Nursing,332,Graduate Certificate/Graduate Diploma,79,4,12,Sweden
919533223,Intensive Care Nursing,11551,39,Nursing,332,Master,79,2,3,Australia
1573330912,Intensive Foundation in Art and Design,11552,179,Design,309,Bachelor,94,1,2,United Kingdom
10339309214,Interaction,11553,180,Design,309,Master,94,2,14,Canada
1695230911,Interaction and Experience Design,11554,181,Design,309,Bachelor,94,1,1,USA
459330921,Interaction Design,11555,6,Design,309,Master,94,2,1,USA
459330911,Interaction Design,11555,6,Design,309,Bachelor,94,1,1,USA
4593309212,Interaction Design,11555,6,Design,309,Master,94,2,12,Sweden
459330923,Interaction Design,11555,6,Design,309,Master,94,2,3,Australia
459322411,Interaction Design,11555,204,Fine Arts,224,Bachelor,119,1,1,USA
4593224112,Interaction Design,11555,204,Fine Arts,224,Bachelor,119,1,12,Sweden
459322412,Interaction Design,11555,204,Fine Arts,224,Bachelor,119,1,2,United Kingdom
459322415,Interaction Design,11555,204,Fine Arts,224,Bachelor,119,1,5,Germany
4593224114,Interaction Design,11555,204,Fine Arts,224,Bachelor,119,1,14,Canada
4593224314,Interaction Design,11555,204,Fine Arts,224,Certificate/Diploma,119,3,14,Canada
459322413,Interaction Design,11555,204,Fine Arts,224,Bachelor,119,1,3,Australia
459322423,Interaction Design,11555,204,Fine Arts,224,Master,119,2,3,Australia
4593224212,Interaction Design,11555,204,Fine Arts,224,Master,119,2,12,Sweden
459322422,Interaction Design,11555,204,Fine Arts,224,Master,119,2,2,United Kingdom
119367523,Interaction Design and Electronic Art (Audio and Acoustic ),11556,202,Electrical and Electronics Engineering,75,Master,9,2,3,Australia
119377523,Interaction Design and Electronic Art (Illuminating Design),11557,203,Electrical and Electronics Engineering,75,Master,9,2,3,Australia
95255622,Interaction Design Communication,11558,78,Communication Studies,56,Master,7,2,2,United Kingdom
1328110029,Interaction Technology,11559,56,Technology,100,Master,18,2,9,Netherlands
1185330913,Interactive and UX Design,11560,182,Design,309,Bachelor,94,1,3,Australia
19945621,Interactive and Virtual Digital Communication,11561,355,Communication Studies,56,Master,7,2,1,USA
1604722412,Interactive Arts,11562,205,Fine Arts,224,Bachelor,119,1,2,United Kingdom
1604722411,Interactive Arts,11562,205,Fine Arts,224,Bachelor,119,1,1,USA
1604722421,Interactive Arts,11562,205,Fine Arts,224,Master,119,2,1,USA
1174715213,Interactive Composition,11563,102,Music,152,Bachelor,28,1,3,Australia
427630911,Interactive Design,11564,7,Design,309,Bachelor,94,1,1,USA
427630912,Interactive Design,11564,7,Design,309,Bachelor,94,1,2,United Kingdom
778920211,Interactive design and game development,11565,30,Games Development,202,Bachelor,97,1,1,USA
778920221,Interactive design and game development,11565,30,Games Development,202,Master,97,2,1,USA
532114411,Interactive Digital Media,11566,88,Media Studies,144,Bachelor,113,1,1,USA
532114427,Interactive Digital Media,11566,88,Media Studies,144,Master,113,2,7,Ireland
531433911,Interactive Digital Media - Computer Science,11567,450,Computer Science,339,Bachelor,2,1,1,USA
1601533712,Interactive Digital Technologies,11568,228,Sciences,337,Bachelor,33,1,2,United Kingdom
1715820211,Interactive Games Studies,11569,112,Games Development,202,Bachelor,97,1,1,USA
154991322,Interactive Journalism,11570,60,Journalism,13,Master,60,2,2,United Kingdom
397514411,Interactive Media,11571,367,Media Studies,144,Bachelor,113,1,1,USA
397514423,Interactive Media,11571,367,Media Studies,144,Master,113,2,3,Australia
397514443,Interactive Media,11571,367,Media Studies,144,Graduate Certificate/Graduate Diploma,113,4,3,Australia
397514427,Interactive Media,11571,367,Media Studies,144,Master,113,2,7,Ireland
397514412,Interactive Media,11571,367,Media Studies,144,Bachelor,113,1,2,United Kingdom
894920221,Interactive Media & Game Development,11572,31,Games Development,202,Master,97,2,1,USA
265014411,Interactive Media and Design,11573,89,Media Studies,144,Bachelor,113,1,1,USA
265014419,Interactive Media and Design,11573,89,Media Studies,144,Bachelor,113,1,9,Netherlands
2650144212,Interactive Media and Design,11573,89,Media Studies,144,Master,113,2,12,Sweden
265014425,Interactive Media and Design,11573,89,Media Studies,144,Master,113,2,5,Germany
2650144314,Interactive Media and Design,11573,89,Media Studies,144,Certificate/Diploma,113,3,14,Canada
265014413,Interactive Media and Design,11573,89,Media Studies,144,Bachelor,113,1,3,Australia
265014412,Interactive Media and Design,11573,89,Media Studies,144,Bachelor,113,1,2,United Kingdom
385514411,Interactive Media and Digital Design,11574,368,Media Studies,144,Bachelor,113,1,1,USA
895020211,Interactive Media and Game Development,11575,32,Games Development,202,Bachelor,97,1,1,USA
11166144314,Interactive Media Design Web,11576,369,Media Studies,144,Certificate/Diploma,113,3,14,Canada
11002144314,Interactive Media Development,11577,90,Media Studies,144,Certificate/Diploma,113,3,14,Canada
11002144414,Interactive Media Development,11577,90,Media Studies,144,Graduate Certificate/Graduate Diploma,113,4,14,Canada
774522421,Interactive Media for Performance,11578,158,Fine Arts,224,Master,119,2,1,USA
1595914422,Interactive Media Practice,11579,370,Media Studies,144,Master,113,2,2,United Kingdom
13642144212,Interactive Media Technology,11580,371,Media Studies,144,Master,113,2,12,Sweden
266014411,Interactive Multimedia,11581,91,Media Studies,144,Bachelor,113,1,1,USA
2660144114,Interactive Multimedia,11581,91,Media Studies,144,Bachelor,113,1,14,Canada
793014411,Interactive New Media Studies,11582,372,Media Studies,144,Bachelor,113,1,1,USA
10855309114,Interactive Systems Design,11583,183,Design,309,Bachelor,94,1,14,Canada
652934111,Interactive Web Management,11584,17,Management,341,Bachelor,5,1,1,USA
1189620213,Interactivity and Games (Major),11585,113,Games Development,202,Bachelor,97,1,3,Australia
1000214413,Interative Media,11586,373,Media Studies,144,Bachelor,113,1,3,Australia
533232421,Intercollegiate Athletic Leadership,11587,847,Education,324,Master,55,2,1,USA
10613144114,Intercultural and Media Communication,11588,374,Media Studies,144,Bachelor,113,1,14,Canada
309912111,Intercultural and Religious Studies - Justice and International Development,11589,21,International Business,121,Bachelor,25,1,1,USA
310417511,Intercultural and Religious Studies - Religious Studies,11590,13,Theology,175,Bachelor,102,1,1,USA
309832411,Intercultural and Religious Studies - Teaching English to Speakers of Other Languages,11591,848,Education,324,Bachelor,55,1,1,USA
1482031922,Intercultural Business Communication,11592,981,Business,319,Master,1,2,2,United Kingdom
996113622,Intercultural Business Communication and Marketing,11593,124,Marketing,136,Master,80,2,2,United Kingdom
53235611,Intercultural Communication,11594,79,Communication Studies,56,Bachelor,7,1,1,USA
53235615,Intercultural Communication,11594,79,Communication Studies,56,Bachelor,7,1,5,Germany
1624831912,Intercultural Communication with Business Management,11595,982,Business,319,Bachelor,1,1,2,United Kingdom
1214524915,Intercultural German Studies,11596,190,Social Studies,249,Bachelor,64,1,5,Germany
194217511,Intercultural Ministries,11597,6,Theology,175,Bachelor,102,1,1,USA
171724911,Intercultural Studies,11598,72,Social Studies,249,Bachelor,64,1,1,USA
171724915,Intercultural Studies,11598,72,Social Studies,249,Bachelor,64,1,5,Germany
377630111,Intercultural Studies - Spanish,11599,28,Spanish,301,Bachelor,93,1,1,USA
1816426311,Intercultural Studies - Urban Missions - International Relief and Community Development Emphasis,11600,21,Urban Studies,263,Bachelor,104,1,1,USA
719933111,Intercultural Studies with a TESOL Concentration,11601,83,Language,331,Bachelor,116,1,1,USA
46939521,Interdepartmental Nutrition,11602,93,Food Science,95,Master,1,2,1,USA
401224911,Interdepartmental Studies,11603,15,Social Studies,249,Bachelor,64,1,1,USA
199830911,Interdisciplinary Art and Design Studies,11604,184,Design,309,Bachelor,94,1,1,USA
1243731715,Interdisciplinary Biology,11605,277,Biology,317,Bachelor,71,1,5,Germany
614031921,Interdisciplinary Business,11606,983,Business,319,Master,1,2,1,USA
614031911,Interdisciplinary Business,11606,983,Business,319,Bachelor,1,1,1,USA
25585611,Interdisciplinary Communication Studies,11607,356,Communication Studies,56,Bachelor,7,1,1,USA
353833911,Interdisciplinary Computing,11608,451,Computer Science,339,Bachelor,2,1,1,USA
1726331311,"Interdisciplinary Concentration - Law, Diversity and Justice Emphasis",11609,195,Law,313,Bachelor,27,1,1,USA
1690730511,Interdisciplinary Creative Writing,11610,35,Writing,305,Bachelor,106,1,1,USA
678730921,Interdisciplinary Design,11611,185,Design,309,Master,94,2,1,USA
6787309114,Interdisciplinary Design,11611,185,Design,309,Bachelor,94,1,14,Canada
302832411,Interdisciplinary Early Childhood Education,11612,167,Education,324,Bachelor,55,1,1,USA
302832421,Interdisciplinary Early Childhood Education,11612,167,Education,324,Master,55,2,1,USA
31696921,Interdisciplinary Ecology,11613,54,Ecology,69,Master,121,2,1,USA
821931311,Interdisciplinary Education - Criminology,11614,196,Law,313,Bachelor,27,1,1,USA
818832411,Interdisciplinary Education - Education,11615,168,Education,324,Bachelor,55,1,1,USA
821010911,Interdisciplinary Education - History,11616,387,History,109,Bachelor,58,1,1,USA
81865611,Interdisciplinary Education - Professional and Technical Communication,11617,357,Communication Studies,56,Bachelor,7,1,1,USA
822333511,Interdisciplinary Education - Psychology,11618,72,Psychology,335,Bachelor,68,1,1,USA
347931021,Interdisciplinary Engineering,11619,253,Engineering,310,Master,11,2,1,USA
347931051,Interdisciplinary Engineering,11619,253,Engineering,310,Doctorate,11,5,1,USA
878131011,Interdisciplinary Engineering Studies,11620,254,Engineering,310,Bachelor,11,1,1,USA
1682514411,Interdisciplinary Film and Digital Media,11621,92,Media Studies,144,Bachelor,113,1,1,USA
10400273214,Interdisciplinary Health,11622,686,Health Care,273,Master,36,2,14,Canada
232931211,Interdisciplinary Humanities,11623,177,Humanities,312,Bachelor,18,1,1,USA
232931221,Interdisciplinary Humanities,11623,177,Humanities,312,Master,18,2,1,USA
2329312214,Interdisciplinary Humanities,11623,177,Humanities,312,Master,18,2,14,Canada
762524911,Interdisciplinary Humanities - Asian Studies,11624,16,Social Studies,249,Bachelor,64,1,1,USA
136431211,Interdisciplinary Liberal Studies,11625,178,Humanities,312,Bachelor,18,1,1,USA
689833711,Interdisciplinary Natural Science,11626,229,Sciences,337,Bachelor,33,1,1,USA
1803433411,Interdisciplinary Physics,11627,71,Physics,334,Bachelor,66,1,1,USA
1211532425,Interdisciplinary Research on Teaching and Learning,11628,849,Education,324,Master,55,2,5,Germany
537833721,Interdisciplinary Science,11629,494,Sciences,337,Master,33,2,1,USA
1221732425,Interdisciplinary Science Education,11630,850,Education,324,Master,55,2,5,Germany
171633711,Interdisciplinary Studies,11631,495,Sciences,337,Bachelor,33,1,1,USA
171633721,Interdisciplinary Studies,11631,495,Sciences,337,Master,33,2,1,USA
1716337114,Interdisciplinary Studies,11631,495,Sciences,337,Bachelor,33,1,14,Canada
1716337214,Interdisciplinary Studies,11631,495,Sciences,337,Master,33,2,14,Canada
171632421,Interdisciplinary Studies,11631,1166,Education,324,Master,55,2,1,USA
1716324114,Interdisciplinary Studies,11631,1166,Education,324,Bachelor,55,1,14,Canada
171624921,Interdisciplinary Studies,11631,65,Social Studies,249,Master,64,2,1,USA
171624925,Interdisciplinary Studies,11631,65,Social Studies,249,Master,64,2,5,Germany
171624911,Interdisciplinary Studies,11631,65,Social Studies,249,Bachelor,64,1,1,USA
1716309214,Interdisciplinary Studies,11631,257,Design,309,Master,94,2,14,Canada
171622411,Interdisciplinary Studies,11631,206,Fine Arts,224,Bachelor,119,1,1,USA
1716224114,Interdisciplinary Studies,11631,206,Fine Arts,224,Bachelor,119,1,14,Canada
502627321,Interdisciplinary Studies - Bioethics and Medical Humanities,11632,687,Health Care,273,Master,36,2,1,USA
840131121,Interdisciplinary Studies - Geospatial Analysis of Human-Environmental Change Concentration,11633,463,Environmental Studies,311,Master,40,2,1,USA
772630321,Interdisciplinary Studies - Sustainability,11634,65,Sustainable Studies,303,Master,90,2,1,USA
943730922,Interface and Interactive Design,11635,186,Design,309,Master,94,2,2,United Kingdom
13482309110,Interface Design,11636,187,Design,309,Bachelor,94,1,10,New Zealand
1791917511,Interfaith Studies,11637,19,Theology,175,Bachelor,102,1,1,USA
1789631911,Intergrated Science and Business,11638,984,Business,319,Bachelor,1,1,1,USA
1478431112,Interior and Environmental Design,11639,464,Environmental Studies,311,Bachelor,40,1,2,United Kingdom
955712022,Interior and Spatial Design,11640,11,Interior Design,120,Master,82,2,2,United Kingdom
955712012,Interior and Spatial Design,11640,11,Interior Design,120,Bachelor,82,1,2,United Kingdom
921712019,Interior Architecture & Design,11641,12,Interior Design,120,Bachelor,82,1,9,Netherlands
921712029,Interior Architecture & Design,11641,12,Interior Design,120,Master,82,2,9,Netherlands
921712012,Interior Architecture & Design,11641,12,Interior Design,120,Bachelor,82,1,2,United Kingdom
921712043,Interior Architecture & Design,11641,12,Interior Design,120,Graduate Certificate/Graduate Diploma,82,4,3,Australia
921712013,Interior Architecture & Design,11641,12,Interior Design,120,Bachelor,82,1,3,Australia
921712022,Interior Architecture & Design,11641,12,Interior Design,120,Master,82,2,2,United Kingdom
1149028713,Interior Architecture/Construction Management,11642,79,Construction Engineering,287,Bachelor,74,1,3,Australia
108433711,Interior Design,11643,496,Sciences,337,Bachelor,33,1,1,USA
108412011,Interior Design,11643,1,Interior Design,120,Bachelor,82,1,1,USA
108412021,Interior Design,11643,1,Interior Design,120,Master,82,2,1,USA
108412048,Interior Design,11643,1,Interior Design,120,Graduate Certificate/Graduate Diploma,82,4,8,Malaysia
