id,keyword
11102,amrapali group of institutes
11103,sinhgad academy of engineering
11104,kalyani university distance education
11105,SKLTSHU
11106,chalapathi institute of engineering and technology
11107,NIE Institute of Technology
11108,dpg institute of technology and management
11109,gl bajaj institute of management and research
11110,rao hospital coimbatore
11111,al karim university
11112,rgu itanagar
11113,alkesh dinesh mody institute
11114,Prasad Institute of Medical Sciences Lucknow
11115,quest group of institutions
11116,Ramchandra Chandravansi University
11117,techno india hooghly
11118,cipet bhubaneswar
11119,Dr Ambedkar Institute Of Management Studies And Research
11120,JK Institute of Applied Physics and Technology
11121,CUIDOL
11122,GP Nashik
11123,shri bhagubhai mafatlal polytechnic
11124,GNDU Jalandhar
11125,times and trends academy
11126,ihbas delhi
11127,gd goenka university gurgaon
11128,saintgits institute of management
11129,ITMI
11130,nifm faridabad
11131,santosh university
11132,srm university amaravati
11133,iiht Salem
11134,ymcaust
11135,iicd jaipur
11136,cish lucknow
11137,Christ Knowledge City
11138,Amity Institute of Biotechnology
11139,ihm hamirpur
11140,shri ram centre
11141,cu shah university
11142,npti faridabad
11143,Sri Satya Sai University of Technology & Medical Sciences
11144,FDDI Kolkata
11145,saiacs
11146,ihm srinagar
11147,ihm jodhpur
11148,mallabhum institute of technology
11149,ibs jaipur
11150,ibs ahmedabad
11151,vamnicom pune
11152,united institute of technology
11153,Vidya Academy of Science and Technology
11154,Shree Somnath Sanskrit University
11155,eflu shillong
11156,iiae dehradun
11157,Asian Institute of Design
11158,IIFT Bangalore
11159,apeejay institute of mass communication
11160,itm dehradun
11161,piet panipat
11162,icfai university ranchi
11163,Homoeopathy University
11164,indian board of alternative medicines
11165,the global open university nagaland
11166,pracheen kala kendra chandigarh
11167,jd institute of fashion technology mumbai
11168,cimage patna
11169,bmiit
11170,malla reddy institute of technology
11171,ifhe hyderabad
11172,lnjpit chapra
11173,sarvepalli radhakrishnan university bhopal
11174,acet amritsar
11175,NASM Mumbai
11176,satyam fashion institute
11177,isbm bangalore
11178,iica delhi
11179,allenhouse institute of technology
11180,gec patan
11181,neotia institute of technology management and science
11182,Tripura Institute of Technology
11183,balurghat mahila mahavidyalaya
11184,cicr nagpur
11185,Thakur Institute of Aviation Technology
11186,aihmct
11187,himalayan pharmacy institute
11188,shri guru ram rai institute of medical & health sciences
11189,Holy Mary Institute of Technology and Science
11190,rustamji institute of technology
11191,Sri Muthukumaran Institute of Technology
11192,jhulelal institute of technology
11193,graphic era hill university bhimtal
11194,psgias
11195,meghnad desai academy of economics
11196,Government Polytechnic Solapur
11197,saffrony institute of technology
11198,tkm institute of technology
11200,camellia institute of technology & management
11201,ad patel institute of technology
11202,maya group of colleges
11203,iimmi
11204,kns institute of technology
11205,Bangalore Technological Institute
11206,united group of institutions allahabad
11207,channabasaveshwara institute of technology
11208,gm institute of technology
11209,jnnce shimoga
11210,kalpataru institute of technology
11211,vijaya vittala institute of technology
11212,Garware Institute of Career Education and Development
11213,sambhram academy of management studies
11214,itm aligarh
11215,iet agra
11216,INIFD Bangalore
11217,indian institute of sugarcane research
11218,nrc Grapes
11219,Madras Institute of Fashion Technology
11220,coorg institute of dental sciences
11221,chalapathi institute of pharmaceutical sciences
11222,mimit malout
11223,mitrc alwar
11224,The Great Eastern Institute of Maritime Studies
11225,indus international university
11226,kjit savli
11227,atharva institute of management studies
11228,angadi institute of technology and management
11229,sbit khammam
11230,imis bhubaneswar
11231,jdiet
11232,bishop jerome institute
11233,manipur technical university
11234,kumaraguru institute of agriculture
11235,lj institute of pharmacy
11236,VMR Polytechnic
11237,LBS Institute of Technology for Women
11238,sinhgad institute of technology lonavala
11239,Jagannath University Bahadurgarh
11240,RGSC BHU
11241,sjc institute of technology
11242,St Xaviers Technical Institute
11243,mumbai educational trust
11244,management education & research institute
11245,icfai university nagaland
11246,vinayaka mission university distance education
11247,gmc yavatmal
11248,Bhopal Institute of Technology
11249,lords university
11250,sri durga malleswara siddhartha mahila kalasala
11251,chandra bhanu gupta krishi mahavidyalaya
11252,issm
11253,thadomal shahani centre for management
11254,tamil university distance education
11255,nimas kolkata
11256,dypiu
11257,KK Modi University
11258,srit anantapur
11259,imit cuttack
11260,rbmi bareilly
11261,gmc ambikapur
11262,PUSSGRC
11263,RR Institute of Modern Technology
11264,azad institute of engineering & technology
11265,Pendekanti Institute of Management
11266,MET Institute of Pharmacy
11267,nbn sinhgad
11268,sksjt institute of engineering
11269,cipet hyderabad
11270,National Institute of Virology pune
11271,rgukt srikakulam
11272,TISS SVE
11273,AMSSOI
11274,ftih
11275,diamond harbour womens university
11276,Institute of Wood Science and Technology
11277,psg polytechnic
11278,fad international Pune
11279,rvim
11280,vastu kala academy
11281,ngri hyderabad
11282,npti nagpur
11283,kgisl institute of technology
11284,indian agricultural statistics research institute
11285,mimer
11286,kachchh university
11287,ppg institute of technology
11288,chaudhary brahm prakash ayurved charak sansthan
11289,jaypee university anoopshahr
11290,sasmira
11291,iet alwar
11292,inifd delhi
11293,dnmiet lucknow
11294,NSHM Knowledge Campus Kolkata
11295,iihm ahmedabad
11296,nioh ahmedabad
11297,ssasit
11298,serc chennai
11299,charotar university
11300,apex professional university
11301,rce roorkee
11302,ajeenkya dy patil university pune
11303,imrt lucknow
11304,khyati foundation
11305,central institute of freshwater aquaculture
11306,Info Institute of Engineering
11307,Rajagiri Centre for Business Studies
11308,SICSR Pune
11309,Bearys Institute of Technology
11310,amrita university kochi
11311,aryan group of colleges
11312,skfgi
11313,ihm silvassa
11314,Bangalore Group of Institutions
11315,banipur mahila mahavidyalaya
11316,paschim guwahati mahavidyalaya
11317,rims bangalore
11318,ganga group of institutions
11319,naemd jaipur
11320,dewanhat mahavidyalaya
11321,cihm
11322,iet bhaddal
11323,institute of road and transport technology
11324,ldrp gandhinagar
11325,shree devi institute of technology
11326,national university of study and research in law
11327,cmr institute of management studies
11328,iifd chandigarh
11329,gkftii
11330,bnca
11331,iivr varanasi
11332,gujarat adani institute of medical sciences
11333,institute of public health and hygiene
11334,coorg institute of technology
11335,csit durg
11336,vidya vikas institute of engineering and technology
11337,cancer institute adyar
11338,sihm indore
11339,itm lucknow
11340,insd pune
11341,sbs university
11342,hi tech institute of engineering and technology
11343,iittm bhubaneswar
11344,tgpcet
11345,vedavyasa institute of technology
11346,dr subhash technical campus
11347,Gyan Ganga Institute of Technology and Sciences
11348,ssmc bangalore
11349,institute of pharmacy jalpaiguri
11350,Ras Bihari Bose Subharti University
11351,iabm bikaner
11352,Jyothishmathi Institute of Technology and Science
11353,ibsd imphal
11354,Sindhu Mahavidyalaya
11355,NKP Salve Institute of Medical Sciences
11356,mata gujri university
11357,modern institute of engineering and technology
11358,MP Birla Institute of Management
11359,jims engineering management technical campus
11360,iit dwarka
11361,Bangalore Institute of Dental Sciences
11362,adesh institute of medical sciences & research
11363,kalam institute of technology
11364,vignan nirula
11365,vesp
11366,Kalinga Institute of Dental Sciences
11367,banarsidas chandiwala institute of physiotherapy
11368,akshaya institute of technology
11369,bitm bellary
11370,pscmr
11371,roland institute of technology
11372,ABES Institute of Technology
11373,Sri Vasavi Institute of Engineering and Technology
11374,rayat bahra hoshiarpur
11375,imcc pune
11376,london management academy
11377,delhi university department of commerce
11378,ias academy kolkata
11379,icri delhi
11380,centurion university Paralakhemundi
11381,government polytechnic karad
11382,gsb indore
11383,Surya Group of Institutions
11384,polba mahavidyalaya
11385,Mahatma Gandhi Institute of Pharmacy
11386,ashoka institute of technology and management
11387,iiie mumbai
11388,Rajeev Institute of Technology
11389,sai spurthi institute of technology
11390,venkateswara hospital chennai
11391,Nopany Institute of Management Studies
11392,haripal vivekananda mahavidyalaya
11393,Indur Institute of Engineering and Technology
11394,Bhubaneswar Institute of Technology
11395,Uttaranchal Institute of Technology
11396,bits bhopal
11397,nitra technical campus
11398,Shree Swaminarayan Institute of Technology
11399,ksrdpru
11400,anmmch
11401,icfai university mizoram
11402,bhilai mahila mahavidyalaya
11403,isbf delhi
11404,MVGU
11405,ggdc
11406,Sitamarhi Institute of Technology
11407,nbkr
11408,manuu distance education
11409,Bonfire Institute of Design
11410,konaseema institute of medical sciences
11411,LNCT jabalpur
11412,wadiyar centre for architecture
11413,ysm ranchi
11414,AJK Mass Communication Research Centre
11415,Sri Devraj Urs Academy of Higher Education and Research
11416,department of laws panjab university
11417,kj somaiya institute of engineering and information technology
11418,Neotech Institute of Technology Vadodara
11419,university institute of pharmaceutical sciences Chandigarh
11420,dr radhakrishnan institute of technology Jaipur
11421,National Research Centre For Citrus
11422,Techno India Agartala
11423,Dr Ambedkar Institute of Technology for Handicapped Kanpur
11424,Government Institute of Forensic Science Nagpur
11425,Daksha Fellowship
11426,cuiet
11427,Cambridge Institute of Technology Ranchi
11428,sri balaji society
11429,vinayaka mission university salem
11430,NHIT Durgapur
11431,CIMP Patna
11432,national council for promotion of urdu language
11433,Jorhat Institute of Science and Technology
11434,sggu godhra
11435,Bhartiya Skill Development University
11436,ciba chennai
11437,supva rohtak
11438,Madanapalle Institute of Technology & Science
11439,cape institute of technology
11440,cee ahmedabad
11441,wit dehradun
11442,kiit gurgaon
11443,svce indore
11444,ihm kurukshetra
11445,eflu lucknow
11446,ZICA indore
11447,nbaim
11448,Raipur Institute of Technology
11449,sjcet palai
11450,ibb pune
